episode_id,terrain,preset,policy_id,step_csv,vx,body_height,clearance,valid_data,z_mean,z_min,z_p10,dx,dy,dx_per_sec,abs_dy_per_dx,has_attitude,roll_abs_max,pitch_abs_max,yaw_delta,age_mpc_p90,age_proprio_p90,age_odom_p90,low_height,low_progress,lateral_drift,unstable_attitude,cost,suitability_label,summary_json,summary_valid_data
flat_normal_flat_probe_vx004_h030_c003_r1_20260629_164442,flat_normal,flat_probe_vx004_h030_c003,reference_sweep_v0_flat_probe_vx004_h030_c003,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/episodes/flat_normal_flat_probe_vx004_h030_c003_r1_20260629_164442.csv,0.04,0.3,0.03,True,0.3267893450271384,0.3045461857616197,0.30777640166116205,0.03192047582687252,0.009910174378858383,0.006649916868330378,0.31046449409489757,False,nan,nan,nan,0.02562379837036126,0.07178153991699214,0.00782012939453122,False,True,True,False,5.536159048346255,negative_lateral_drift,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/summaries/flat_normal_flat_probe_vx004_h030_c003_r1_20260629_164442.json,
flat_normal_flat_probe_vx004_h032_c006_r1_20260629_164346,flat_normal,flat_probe_vx004_h032_c006,reference_sweep_v0_flat_probe_vx004_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/episodes/flat_normal_flat_probe_vx004_h032_c006_r1_20260629_164346.csv,0.04,0.32,0.06,True,0.29822149681986826,0.2679402891089925,0.2703917521768601,0.023314906941335395,-0.0002189176669647,0.0048573603904091016,0.009389600718353165,False,nan,nan,nan,0.0034866333007811797,0.0704789638519287,0.00873389244079582,True,True,False,False,7.553370186117329,negative_low_height,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/summaries/flat_normal_flat_probe_vx004_h032_c006_r1_20260629_164346.json,
flat_normal_flat_probe_vx006_h030_c004_r1_20260629_164428,flat_normal,flat_probe_vx006_h030_c004,reference_sweep_v0_flat_probe_vx006_h030_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/episodes/flat_normal_flat_probe_vx006_h030_c004_r1_20260629_164428.csv,0.06,0.3,0.04,True,0.3223987543121571,0.2821884132023382,0.28845662638667097,0.07398101991156741,-0.2341719076059147,0.015412793784234262,3.1652970976316643,False,nan,nan,nan,0.03841905593872068,0.06031889915466304,0.007953977584838826,False,False,True,False,2.4520379601768654,negative_lateral_drift,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/summaries/flat_normal_flat_probe_vx006_h030_c004_r1_20260629_164428.json,
flat_normal_flat_probe_vx006_h032_c006_r1_20260629_164359,flat_normal,flat_probe_vx006_h032_c006,reference_sweep_v0_flat_probe_vx006_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/episodes/flat_normal_flat_probe_vx006_h032_c006_r1_20260629_164359.csv,0.06,0.32,0.06,True,0.33887211812030726,0.3281327354957938,0.3291221009767892,0.0710342279590428,-0.0123834155965136,0.014798915249692799,0.1743302623582209,False,nan,nan,nan,0.01938881874084472,0.05708661079406736,0.00652503967285152,False,False,False,False,0.4579315440819144,acceptable_slow_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/summaries/flat_normal_flat_probe_vx006_h032_c006_r1_20260629_164359.json,
flat_normal_flat_probe_vx008_h032_c004_r1_20260629_164414,flat_normal,flat_probe_vx008_h032_c004,reference_sweep_v0_flat_probe_vx008_h032_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/episodes/flat_normal_flat_probe_vx008_h032_c004_r1_20260629_164414.csv,0.08,0.32,0.04,True,0.3488451502558874,0.3408979720299623,0.3422643070515094,0.0723260512626176,-0.008906873991630898,0.015067842923716716,0.12314890466354687,False,nan,nan,nan,0.04277858734130854,0.07613801956176756,0.00734677314758294,False,False,False,False,0.4553478974747648,acceptable_slow_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/summaries/flat_normal_flat_probe_vx008_h032_c004_r1_20260629_164414.json,
flat_normal_flat_probe_vx010_h032_c006_r1_20260629_164455,flat_normal,flat_probe_vx010_h032_c006,reference_sweep_v0_flat_probe_vx010_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/episodes/flat_normal_flat_probe_vx010_h032_c006_r1_20260629_164455.csv,0.10000000000000002,0.32,0.06,True,0.3616727825908127,0.3487106567858881,0.3506335758063094,0.10735850301068156,0.017657883682481418,0.02236640389793942,0.16447587463775049,False,nan,nan,nan,0.04366950988769524,0.07303161621093744,0.0067168712615965995,False,False,False,False,0.38528299397863686,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_164346/summaries/flat_normal_flat_probe_vx010_h032_c006_r1_20260629_164455.json,
flat_normal_flat_probe_vx006_h032_c006_r1_20260629_165416,flat_normal,flat_probe_vx006_h032_c006,reference_sweep_v0_flat_probe_vx006_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/episodes/flat_normal_flat_probe_vx006_h032_c006_r1_20260629_165416.csv,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0019993093477008728,0.013704934981443484,0.0003447051953539555,6.854834644375379,False,nan,nan,nan,9999.0,9999.0,0.00981962680816649,True,True,True,False,17.5960013813046,invalid_data,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/summaries/flat_normal_flat_probe_vx006_h032_c006_r1_20260629_165416.json,
flat_normal_flat_probe_vx006_h032_c006_r2_20260629_165433,flat_normal,flat_probe_vx006_h032_c006,reference_sweep_v0_flat_probe_vx006_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/episodes/flat_normal_flat_probe_vx006_h032_c006_r2_20260629_165433.csv,0.06000000000000001,0.32000000000000006,0.06000000000000001,True,0.3390609165604305,0.3298369081326468,0.33060604031581725,0.06416914045586708,0.013051390834252802,0.011063826915894576,0.20339045749302215,False,nan,nan,nan,0.03861935138702384,0.0731812715530395,0.007966208457946766,False,False,False,False,0.4716617190882658,acceptable_slow_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/summaries/flat_normal_flat_probe_vx006_h032_c006_r2_20260629_165433.json,
flat_normal_flat_probe_vx006_h032_c006_r3_20260629_165450,flat_normal,flat_probe_vx006_h032_c006,reference_sweep_v0_flat_probe_vx006_h032_c006,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/episodes/flat_normal_flat_probe_vx006_h032_c006_r3_20260629_165450.csv,0.06000000000000001,0.32000000000000006,0.06000000000000001,True,0.32251739002865853,0.3169015806885717,0.3185956367536041,0.05372546633009456,0.003193066337739109,0.009263326801819563,0.05943301297974027,False,nan,nan,nan,0.00679330825805662,0.07469599246978752,0.00584678649902343,False,False,False,False,0.49254906733981085,variable_or_unknown,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/summaries/flat_normal_flat_probe_vx006_h032_c006_r3_20260629_165450.json,
flat_normal_flat_probe_vx008_h032_c004_r1_20260629_165326,flat_normal,flat_probe_vx008_h032_c004,reference_sweep_v0_flat_probe_vx008_h032_c004,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/episodes/flat_normal_flat_probe_vx008_h032_c004_r1_20260629_165326.csv,0.08000000000000002,0.32000000000000006,0.04000000000000001,True,0.3445421372324374,0.3361311465713609,0.3372704423359239,0.11348995746926605,0.0166505734771914,0.01956747873076909,0.1467140692311961,False,nan,nan,nan,0.01673712730407707,0.0725225687026977,0.0097448110580444,False,False,False,False,0.3730200850614679,preferred_balanced_flat,data/rollouts/reference_sweep_v0/ref_sweep_v0_20260629_165236/summaries/flat_normal_flat_probe_vx008_h032_c004_r1_20260629_165326.json,
